year,month,day,trt,tariff,stimulus,kwh_mean,kwh_sd,n
2010,4,2,1,B,3,13.10251442,9.650361791,104
2010,4,3,1,B,3,13.06715865,9.641070331,104
2010,4,4,1,B,3,13.00365385,9.757073898,104
2010,4,5,1,B,3,13.06565385,8.792047564,104
2010,4,6,1,B,3,11.99191346,7.68900905,104
2010,4,7,1,B,3,11.55066827,7.582539931,104
2010,4,8,1,B,3,11.59235096,7.489799433,104
2010,4,9,1,B,3,10.67578365,7.026924584,104
2010,4,10,1,B,3,11.68025481,7.630343703,104
2010,4,11,1,B,3,12.08703846,7.555480047,104
2010,4,12,1,B,3,10.6785625,6.517211316,104
2010,4,13,1,B,3,9.805673077,6.233757724,104
2010,4,14,1,B,3,10.578875,6.573899387,104
2010,4,15,1,B,3,10.72116019,6.646380013,103
2010,4,16,1,B,3,10.33137981,7.25345474,104
2010,4,17,1,B,3,11.52388942,7.944817209,104
2010,4,18,1,B,3,11.4503125,8.138316352,104
2010,4,19,1,B,3,10.41138942,6.867604778,104
2010,4,20,1,B,3,11.23551456,7.624955915,103
2010,4,21,1,B,3,10.82939904,6.603445921,104
2010,4,22,1,B,3,10.5635625,6.979149418,104
2010,4,23,1,B,3,10.57167308,7.104760041,104
2010,4,24,1,B,3,12.33716827,9.01624081,104
2010,4,25,1,B,3,12.40829808,7.981518635,104
2010,4,26,1,B,3,11.24952404,6.849017077,104
2010,4,27,1,B,3,11.30296154,6.937783669,104
2010,4,28,1,B,3,10.69667308,6.454188541,104
2010,4,29,1,B,3,10.67814904,6.292241202,104
2010,4,30,1,B,3,10.96494175,6.647902763,103
2010,5,1,1,B,3,11.39123077,8.519608668,104
2010,5,2,1,B,3,11.39437981,7.545663592,104
2010,5,3,1,B,3,11.68984615,7.773776948,104
2010,5,4,1,B,3,10.97840865,6.689041034,104
2010,5,5,1,B,3,11.17202885,7.545151219,104
2010,5,6,1,B,3,11.01692308,7.265657442,104
2010,5,7,1,B,3,10.5726875,7.302801436,104
2010,5,8,1,B,3,11.84107282,7.611044467,103
2010,5,9,1,B,3,12.52499029,7.829167518,103
2010,5,10,1,B,3,10.96092308,7.076949448,104
2010,5,11,1,B,3,11.19129612,7.599535132,103
2010,5,12,1,B,3,10.43686538,6.22494785,104
2010,5,13,1,B,3,11.14034466,6.975495841,103
2010,5,14,1,B,3,10.65714904,6.699018851,104
2010,5,15,1,B,3,11.27692308,7.43040157,104
2010,5,16,1,B,3,11.22215534,6.788378049,103
2010,5,17,1,B,3,10.27704369,5.984057794,103
2010,5,18,1,B,3,10.02916346,5.885727613,104
2010,5,19,1,B,3,10.60082039,6.089348353,103
2010,5,20,1,B,3,10.28629808,5.989571436,104
2010,5,21,1,B,3,9.879346154,6.085913571,104
2010,5,22,1,B,3,10.1357767,6.138805977,103
2010,5,23,1,B,3,10.64497087,6.302784761,103
2010,5,24,1,B,3,9.465352941,5.454524782,102
2010,5,25,1,B,3,9.993563725,5.54351902,102
2010,5,26,1,B,3,9.95147549,6.012249808,102
2010,5,27,1,B,3,9.588617647,5.461682999,102
2010,5,28,1,B,3,10.01289423,5.917482348,104
2010,5,29,1,B,3,10.25305288,6.002339845,104
2010,5,30,1,B,3,11.02849519,6.819624433,104
2010,5,31,1,B,3,10.96085437,7.04311313,103
2010,6,1,1,B,3,10.32163462,6.26192064,104
2010,6,2,1,B,3,10.11325728,6.356813937,103
2010,6,3,1,B,3,10.18800962,6.545384521,104
2010,6,4,1,B,3,10.39738835,7.278073754,103
2010,6,5,1,B,3,10.66358738,7.855187457,103
2010,6,6,1,B,3,10.78970388,7.705585367,103
2010,6,7,1,B,3,10.93336058,7.029469744,104
2010,6,8,1,B,3,10.56508738,6.356550103,103
2010,6,9,1,B,3,10.78612621,6.948923019,103
2010,6,10,1,B,3,9.719009709,5.702555703,103
2010,6,11,1,B,3,10.03801456,6.159031363,103
2010,6,12,1,B,3,10.5856699,6.36845843,103
2010,6,13,1,B,3,11.27149038,7.078922348,104
2010,6,14,1,B,3,9.867116505,6.23740166,103
2010,6,15,1,B,3,10.28808738,6.705168492,103
2010,6,16,1,B,3,9.835927184,5.715108914,103
2010,6,17,1,B,3,9.934601942,5.750565909,103
2010,6,18,1,B,3,10.83347573,6.775138784,103
2010,6,19,1,B,3,10.46874757,6.483042618,103
2010,6,20,1,B,3,10.06597087,6.139113899,103
2010,6,21,1,B,3,10.21232212,6.151535624,104
2010,6,22,1,B,3,10.27277184,6.40336693,103
2010,6,23,1,B,3,10.78584951,7.092629581,103
2010,6,24,1,B,3,10.05676699,5.973917519,103
2010,6,25,1,B,3,9.967956731,5.820200154,104
2010,6,26,1,B,3,10.51312981,6.958360038,104
2010,6,27,1,B,3,10.67575962,7.02560991,104
2010,6,28,1,B,3,10.41361538,6.527877323,104
2010,6,29,1,B,3,9.602283654,5.989435373,104
2010,6,30,1,B,3,9.993898058,6.328815516,103
2010,7,1,1,B,3,10.08117788,7.184204026,104
2010,7,2,1,B,3,10.00873077,7.166043444,104
2010,7,3,1,B,3,10.58824272,8.092572599,103
2010,7,4,1,B,3,10.64348058,7.534313499,103
2010,7,5,1,B,3,11.18415534,7.470150738,103
2010,7,6,1,B,3,11.36547115,8.961556925,104
2010,7,7,1,B,3,10.51376699,6.867088693,103
2010,7,8,1,B,3,10.80208738,7.1110115,103
2010,7,9,1,B,3,10.68486058,7.452488458,104
2010,7,10,1,B,3,10.71973077,6.861521874,104
2010,7,11,1,B,3,10.42184314,7.223493275,102
2010,7,12,1,B,3,9.798346154,6.618042296,104
2010,7,13,1,B,3,10.17787019,6.770219468,104
2010,7,14,1,B,3,9.645293269,6.402755969,104
2010,7,15,1,B,3,9.992305825,6.113626663,103
2010,7,16,1,B,3,9.720626214,6.281470569,103
2010,7,17,1,B,3,10.86168932,7.25619887,103
2010,7,18,1,B,3,10.55726699,7.103702328,103
2010,7,19,1,B,3,9.913163462,6.242649906,104
2010,7,20,1,B,3,9.562626316,6.045418745,95
2010,7,21,1,B,3,10.052375,6.145683972,104
2010,7,22,1,B,3,10.0212767,6.183645669,103
2010,7,23,1,B,3,10.01375243,6.288196121,103
2010,7,24,1,B,3,10.71905769,7.056910441,104
2010,7,25,1,B,3,10.77980769,6.608097681,104
2010,7,26,1,B,3,10.46865865,6.238377988,104
2010,7,27,1,B,3,10.37183173,6.993475809,104
2010,7,28,1,B,3,10.21262621,5.873337564,103
2010,7,29,1,B,3,10.41193269,7.033411395,104
2010,7,30,1,B,3,10.35364423,6.886128819,104
2010,7,31,1,B,3,11.29514563,7.456957079,103
2010,8,1,1,B,3,10.54950971,7.285297711,103
2010,8,2,1,B,3,11.30091748,7.070113535,103
2010,8,3,1,B,3,10.79756731,6.384762316,104
2010,8,4,1,B,3,10.85893204,7.268484983,103
2010,8,5,1,B,3,10.68025243,6.54991674,103
2010,8,6,1,B,3,10.06633981,6.275016059,103
2010,8,7,1,B,3,10.92675243,6.901477827,103
2010,8,8,1,B,3,10.94529612,7.219617226,103
2010,8,9,1,B,3,10.56734951,6.41855241,103
2010,8,10,1,B,3,10.11838462,6.124784131,104
2010,8,11,1,B,3,10.72998058,6.917215432,103
2010,8,12,1,B,3,10.18189806,6.159230468,103
2010,8,13,1,B,3,10.37290385,6.707936034,104
2010,8,14,1,B,3,11.54698544,6.666140855,103
2010,8,15,1,B,3,10.82420874,6.890925712,103
2010,8,16,1,B,3,11.27474757,7.70647163,103
2010,8,17,1,B,3,10.3442233,6.467015449,103
2010,8,18,1,B,3,10.80067961,6.525189122,103
2010,8,19,1,B,3,11.05638835,7.003430964,103
2010,8,20,1,B,3,10.55850962,6.757384803,104
2010,8,21,1,B,3,11.12409135,6.743717472,104
2010,8,22,1,B,3,11.23926699,6.921332175,103
2010,8,23,1,B,3,10.54561538,6.290779483,104
2010,8,24,1,B,3,10.78751942,6.340151539,103
2010,8,25,1,B,3,9.988072816,6.112204356,103
2010,8,26,1,B,3,10.73840385,6.851731841,104
2010,8,27,1,B,3,10.28476214,6.560749025,103
2010,8,28,1,B,3,10.38226214,6.572833567,103
2010,8,29,1,B,3,11.11010194,7.260619478,103
2010,8,30,1,B,3,10.31805825,5.93624816,103
2010,8,31,1,B,3,10.91621635,6.848989484,104
2010,9,1,1,B,3,10.53892233,6.458573127,103
2010,9,2,1,B,3,10.537,6.389800538,103
2010,9,3,1,B,3,9.905033981,6.25142275,103
2010,9,4,1,B,3,11.51020874,7.548673079,103
2010,9,5,1,B,3,12.24568932,7.328241244,103
2010,9,6,1,B,3,11.27516505,6.515978296,103
2010,9,7,1,B,3,11.08084615,6.695989683,104
2010,9,8,1,B,3,10.85885437,6.345246669,103
2010,9,9,1,B,3,11.33132039,7.303517023,103
2010,9,10,1,B,3,10.83352885,6.818869081,104
2010,9,11,1,B,3,11.77967961,7.710755925,103
2010,9,12,1,B,3,11.86265865,7.83415039,104
2010,9,13,1,B,3,11.15041346,6.849302981,104
2010,9,14,1,B,3,10.72514078,6.101600971,103
2010,9,15,1,B,3,11.07759223,6.592873866,103
2010,9,16,1,B,3,10.76246602,6.015158599,103
2010,9,17,1,B,3,10.1687233,6.059462501,103
2010,9,18,1,B,3,11.65599029,6.599477276,103
2010,9,19,1,B,3,12.38313107,8.34170749,103
2010,9,20,1,B,3,11.51413107,7.05779869,103
2010,9,21,1,B,3,10.85992233,6.032541898,103
2010,9,22,1,B,3,11.05858252,6.02211802,103
2010,9,23,1,B,3,10.88121845,6.609774225,103
2010,9,24,1,B,3,11.03084466,6.163645742,103
2010,9,25,1,B,3,11.40225962,7.560504078,104
2010,9,26,1,B,3,11.6171068,6.942543204,103
2010,9,27,1,B,3,10.8886699,6.021003085,103
2010,9,28,1,B,3,11.25950971,6.589948793,103
2010,9,29,1,B,3,10.74033981,5.9792432,103
2010,9,30,1,B,3,11.06279126,6.704838219,103
2010,10,1,1,B,3,10.97978641,5.843392435,103
2010,10,2,1,B,3,11.80542788,6.703103026,104
2010,10,3,1,B,3,12.4085534,7.464137854,103
2010,10,4,1,B,3,11.51490865,6.458111698,104
2010,10,5,1,B,3,11.00699038,6.448367367,104
2010,10,6,1,B,3,10.77499515,6.299111426,103
2010,10,7,1,B,3,10.67414078,6.198180252,103
2010,10,8,1,B,3,10.74425,6.299373034,104
2010,10,9,1,B,3,12.34942788,8.019317616,104
2010,10,10,1,B,3,12.49650481,7.266700562,104
2010,10,11,1,B,3,10.69508654,6.123886593,104
2010,10,12,1,B,3,10.61353398,5.615198118,103
2010,10,13,1,B,3,10.40075,5.607347734,104
2010,10,14,1,B,3,10.35591748,5.384666605,103
2010,10,15,1,B,3,10.57120874,5.603096122,103
2010,10,16,1,B,3,12.05023301,7.552155372,103
2010,10,17,1,B,3,12.35217788,7.482236589,104
2010,10,18,1,B,3,11.61639423,7.106010351,104
2010,10,19,1,B,3,11.32649519,6.61691445,104
2010,10,20,1,B,3,11.60974038,6.805945676,104
2010,10,21,1,B,3,11.13028641,6.012622347,103
2010,10,22,1,B,3,11.97348077,7.344374361,104
2010,10,23,1,B,3,12.12037981,8.219964754,104
2010,10,24,1,B,3,12.05496154,7.653324597,104
2010,10,25,1,B,3,13.14077885,8.838932036,104
2010,10,26,1,B,3,12.76426923,8.365159769,104
2010,10,27,1,B,3,11.98873558,6.743653669,104
2010,10,28,1,B,3,12.43057692,6.984889753,104
2010,10,29,1,B,3,12.43341827,7.317666343,104
2010,10,30,1,B,3,13.2158125,8.435165446,104
2010,10,31,1,B,3,14.01248058,8.442583504,103
2010,11,1,1,B,3,12.85526442,7.803873711,104
2010,11,2,1,B,3,12.5213125,7.406215771,104
2010,11,3,1,B,3,12.5886875,7.728165402,104
2010,11,4,1,B,3,12.27628846,7.158306193,104
2010,11,5,1,B,3,13.78578365,9.322601513,104
2010,11,6,1,B,3,13.73500481,9.171796886,104
2010,11,7,1,B,3,14.30038462,8.54537804,104
2010,11,8,1,B,3,13.02044712,7.563669995,104
2010,11,9,1,B,3,12.89189904,7.231010421,104
2010,11,10,1,B,3,12.85436058,7.149238034,104
2010,11,11,1,B,3,12.76477885,7.638449455,104
2010,11,12,1,B,3,12.85237981,7.86706615,104
2010,11,13,1,B,3,13.29632524,8.102020909,103
2010,11,14,1,B,3,14.13633654,8.89786617,104
2010,11,15,1,B,3,13.26810577,8.983503868,104
2010,11,16,1,B,3,13.34226923,8.205553964,104
2010,11,17,1,B,3,12.47009615,7.422981088,104
2010,11,18,1,B,3,12.59031731,7.696452601,104
2010,11,19,1,B,3,12.87966505,8.612895168,103
2010,11,20,1,B,3,14.36512981,9.212106122,104
2010,11,21,1,B,3,14.55378846,8.763714636,104
2010,11,22,1,B,3,13.62629808,8.549931881,104
2010,11,23,1,B,3,13.66198558,8.595840983,104
2010,11,24,1,B,3,13.15624038,7.494726236,104
2010,11,25,1,B,3,12.70312981,7.132561414,104
2010,11,26,1,B,3,13.34006731,8.263463343,104
2010,11,27,1,B,3,14.72300962,8.753264083,104
2010,11,28,1,B,3,15.45828365,9.575123824,104
2010,11,29,1,B,3,15.20117308,10.04240256,104
2010,11,30,1,B,3,15.10471635,9.773908418,104
2010,12,1,1,B,3,15.64595192,10.18677576,104
2010,12,2,1,B,3,15.47105769,10.97352971,104
2010,12,3,1,B,3,15.90099519,11.55467382,104
2010,12,4,1,B,3,15.9945534,12.06367053,103
2010,12,5,1,B,3,15.64391176,10.30855648,102
2010,12,6,1,B,3,14.95709135,9.867022852,104
