,ts,date,year,month,day,hour,minute,tz,hour_cer,day_cer
13549,2009-10-10 07:30:00+01:00,10/10/09,2009,10,10,7,30,IST,16,283
13550,2009-10-10 08:00:00+01:00,10/10/09,2009,10,10,8,0,IST,17,283
13551,2009-10-10 08:30:00+01:00,10/10/09,2009,10,10,8,30,IST,18,283
13552,2009-10-10 09:00:00+01:00,10/10/09,2009,10,10,9,0,IST,19,283
13553,2009-10-10 09:30:00+01:00,10/10/09,2009,10,10,9,30,IST,20,283
13554,2009-10-10 10:00:00+01:00,10/10/09,2009,10,10,10,0,IST,21,283
13555,2009-10-10 10:30:00+01:00,10/10/09,2009,10,10,10,30,IST,22,283
13556,2009-10-10 11:00:00+01:00,10/10/09,2009,10,10,11,0,IST,23,283
13557,2009-10-10 11:30:00+01:00,10/10/09,2009,10,10,11,30,IST,24,283
13558,2009-10-10 12:00:00+01:00,10/10/09,2009,10,10,12,0,IST,25,283
13559,2009-10-10 12:30:00+01:00,10/10/09,2009,10,10,12,30,IST,26,283
13560,2009-10-10 13:00:00+01:00,10/10/09,2009,10,10,13,0,IST,27,283
13561,2009-10-10 13:30:00+01:00,10/10/09,2009,10,10,13,30,IST,28,283
13562,2009-10-10 14:00:00+01:00,10/10/09,2009,10,10,14,0,IST,29,283
13563,2009-10-10 14:30:00+01:00,10/10/09,2009,10,10,14,30,IST,30,283
13564,2009-10-10 15:00:00+01:00,10/10/09,2009,10,10,15,0,IST,31,283
13565,2009-10-10 15:30:00+01:00,10/10/09,2009,10,10,15,30,IST,32,283
13566,2009-10-10 16:00:00+01:00,10/10/09,2009,10,10,16,0,IST,33,283
13567,2009-10-10 16:30:00+01:00,10/10/09,2009,10,10,16,30,IST,34,283
13568,2009-10-10 17:00:00+01:00,10/10/09,2009,10,10,17,0,IST,35,283
13569,2009-10-10 17:30:00+01:00,10/10/09,2009,10,10,17,30,IST,36,283
13570,2009-10-10 18:00:00+01:00,10/10/09,2009,10,10,18,0,IST,37,283
13571,2009-10-10 18:30:00+01:00,10/10/09,2009,10,10,18,30,IST,38,283
13572,2009-10-10 19:00:00+01:00,10/10/09,2009,10,10,19,0,IST,39,283
13573,2009-10-10 19:30:00+01:00,10/10/09,2009,10,10,19,30,IST,40,283
13574,2009-10-10 20:00:00+01:00,10/10/09,2009,10,10,20,0,IST,41,283
13575,2009-10-10 20:30:00+01:00,10/10/09,2009,10,10,20,30,IST,42,283
13576,2009-10-10 21:00:00+01:00,10/10/09,2009,10,10,21,0,IST,43,283
13577,2009-10-10 21:30:00+01:00,10/10/09,2009,10,10,21,30,IST,44,283
13578,2009-10-10 22:00:00+01:00,10/10/09,2009,10,10,22,0,IST,45,283
13579,2009-10-10 22:30:00+01:00,10/10/09,2009,10,10,22,30,IST,46,283
13580,2009-10-10 23:00:00+01:00,10/10/09,2009,10,10,23,0,IST,47,283
13581,2009-10-10 23:30:00+01:00,10/10/09,2009,10,10,23,30,IST,48,283
13582,2009-10-11 00:00:00+01:00,10/11/09,2009,10,11,0,0,IST,1,284
13583,2009-10-11 00:30:00+01:00,10/11/09,2009,10,11,0,30,IST,2,284
13584,2009-10-11 01:00:00+01:00,10/11/09,2009,10,11,1,0,IST,3,284
13585,2009-10-11 01:30:00+01:00,10/11/09,2009,10,11,1,30,IST,4,284
13586,2009-10-11 02:00:00+01:00,10/11/09,2009,10,11,2,0,IST,5,284
13587,2009-10-11 02:30:00+01:00,10/11/09,2009,10,11,2,30,IST,6,284
13588,2009-10-11 03:00:00+01:00,10/11/09,2009,10,11,3,0,IST,7,284
13589,2009-10-11 03:30:00+01:00,10/11/09,2009,10,11,3,30,IST,8,284
13590,2009-10-11 04:00:00+01:00,10/11/09,2009,10,11,4,0,IST,9,284
13591,2009-10-11 04:30:00+01:00,10/11/09,2009,10,11,4,30,IST,10,284
13592,2009-10-11 05:00:00+01:00,10/11/09,2009,10,11,5,0,IST,11,284
13593,2009-10-11 05:30:00+01:00,10/11/09,2009,10,11,5,30,IST,12,284
13594,2009-10-11 06:00:00+01:00,10/11/09,2009,10,11,6,0,IST,13,284
13595,2009-10-11 06:30:00+01:00,10/11/09,2009,10,11,6,30,IST,14,284
13596,2009-10-11 07:00:00+01:00,10/11/09,2009,10,11,7,0,IST,15,284
13597,2009-10-11 07:30:00+01:00,10/11/09,2009,10,11,7,30,IST,16,284
13598,2009-10-11 08:00:00+01:00,10/11/09,2009,10,11,8,0,IST,17,284
13599,2009-10-11 08:30:00+01:00,10/11/09,2009,10,11,8,30,IST,18,284
13600,2009-10-11 09:00:00+01:00,10/11/09,2009,10,11,9,0,IST,19,284
13601,2009-10-11 09:30:00+01:00,10/11/09,2009,10,11,9,30,IST,20,284
13602,2009-10-11 10:00:00+01:00,10/11/09,2009,10,11,10,0,IST,21,284
13603,2009-10-11 10:30:00+01:00,10/11/09,2009,10,11,10,30,IST,22,284
13604,2009-10-11 11:00:00+01:00,10/11/09,2009,10,11,11,0,IST,23,284
13605,2009-10-11 11:30:00+01:00,10/11/09,2009,10,11,11,30,IST,24,284
13606,2009-10-11 12:00:00+01:00,10/11/09,2009,10,11,12,0,IST,25,284
13607,2009-10-11 12:30:00+01:00,10/11/09,2009,10,11,12,30,IST,26,284
13608,2009-10-11 13:00:00+01:00,10/11/09,2009,10,11,13,0,IST,27,284
13609,2009-10-11 13:30:00+01:00,10/11/09,2009,10,11,13,30,IST,28,284
13610,2009-10-11 14:00:00+01:00,10/11/09,2009,10,11,14,0,IST,29,284
13611,2009-10-11 14:30:00+01:00,10/11/09,2009,10,11,14,30,IST,30,284
13612,2009-10-11 15:00:00+01:00,10/11/09,2009,10,11,15,0,IST,31,284
13613,2009-10-11 15:30:00+01:00,10/11/09,2009,10,11,15,30,IST,32,284
13614,2009-10-11 16:00:00+01:00,10/11/09,2009,10,11,16,0,IST,33,284
13615,2009-10-11 16:30:00+01:00,10/11/09,2009,10,11,16,30,IST,34,284
13616,2009-10-11 17:00:00+01:00,10/11/09,2009,10,11,17,0,IST,35,284
13617,2009-10-11 17:30:00+01:00,10/11/09,2009,10,11,17,30,IST,36,284
13618,2009-10-11 18:00:00+01:00,10/11/09,2009,10,11,18,0,IST,37,284
13619,2009-10-11 18:30:00+01:00,10/11/09,2009,10,11,18,30,IST,38,284
13620,2009-10-11 19:00:00+01:00,10/11/09,2009,10,11,19,0,IST,39,284
13621,2009-10-11 19:30:00+01:00,10/11/09,2009,10,11,19,30,IST,40,284
13622,2009-10-11 20:00:00+01:00,10/11/09,2009,10,11,20,0,IST,41,284
13623,2009-10-11 20:30:00+01:00,10/11/09,2009,10,11,20,30,IST,42,284
13624,2009-10-11 21:00:00+01:00,10/11/09,2009,10,11,21,0,IST,43,284
13625,2009-10-11 21:30:00+01:00,10/11/09,2009,10,11,21,30,IST,44,284
13626,2009-10-11 22:00:00+01:00,10/11/09,2009,10,11,22,0,IST,45,284
13627,2009-10-11 22:30:00+01:00,10/11/09,2009,10,11,22,30,IST,46,284
13628,2009-10-11 23:00:00+01:00,10/11/09,2009,10,11,23,0,IST,47,284
13629,2009-10-11 23:30:00+01:00,10/11/09,2009,10,11,23,30,IST,48,284
13630,2009-10-12 00:00:00+01:00,10/12/09,2009,10,12,0,0,IST,1,285
13631,2009-10-12 00:30:00+01:00,10/12/09,2009,10,12,0,30,IST,2,285
13632,2009-10-12 01:00:00+01:00,10/12/09,2009,10,12,1,0,IST,3,285
13633,2009-10-12 01:30:00+01:00,10/12/09,2009,10,12,1,30,IST,4,285
13634,2009-10-12 02:00:00+01:00,10/12/09,2009,10,12,2,0,IST,5,285
13635,2009-10-12 02:30:00+01:00,10/12/09,2009,10,12,2,30,IST,6,285
13636,2009-10-12 03:00:00+01:00,10/12/09,2009,10,12,3,0,IST,7,285
13637,2009-10-12 03:30:00+01:00,10/12/09,2009,10,12,3,30,IST,8,285
13638,2009-10-12 04:00:00+01:00,10/12/09,2009,10,12,4,0,IST,9,285
13639,2009-10-12 04:30:00+01:00,10/12/09,2009,10,12,4,30,IST,10,285
13640,2009-10-12 05:00:00+01:00,10/12/09,2009,10,12,5,0,IST,11,285
13641,2009-10-12 05:30:00+01:00,10/12/09,2009,10,12,5,30,IST,12,285
13642,2009-10-12 06:00:00+01:00,10/12/09,2009,10,12,6,0,IST,13,285
13643,2009-10-12 06:30:00+01:00,10/12/09,2009,10,12,6,30,IST,14,285
13644,2009-10-12 07:00:00+01:00,10/12/09,2009,10,12,7,0,IST,15,285
13645,2009-10-12 07:30:00+01:00,10/12/09,2009,10,12,7,30,IST,16,285
13646,2009-10-12 08:00:00+01:00,10/12/09,2009,10,12,8,0,IST,17,285
13647,2009-10-12 08:30:00+01:00,10/12/09,2009,10,12,8,30,IST,18,285
13648,2009-10-12 09:00:00+01:00,10/12/09,2009,10,12,9,0,IST,19,285
13649,2009-10-12 09:30:00+01:00,10/12/09,2009,10,12,9,30,IST,20,285
13650,2009-10-12 10:00:00+01:00,10/12/09,2009,10,12,10,0,IST,21,285
13651,2009-10-12 10:30:00+01:00,10/12/09,2009,10,12,10,30,IST,22,285
13652,2009-10-12 11:00:00+01:00,10/12/09,2009,10,12,11,0,IST,23,285
13653,2009-10-12 11:30:00+01:00,10/12/09,2009,10,12,11,30,IST,24,285
13654,2009-10-12 12:00:00+01:00,10/12/09,2009,10,12,12,0,IST,25,285
13655,2009-10-12 12:30:00+01:00,10/12/09,2009,10,12,12,30,IST,26,285
13656,2009-10-12 13:00:00+01:00,10/12/09,2009,10,12,13,0,IST,27,285
13657,2009-10-12 13:30:00+01:00,10/12/09,2009,10,12,13,30,IST,28,285
13658,2009-10-12 14:00:00+01:00,10/12/09,2009,10,12,14,0,IST,29,285
13659,2009-10-12 14:30:00+01:00,10/12/09,2009,10,12,14,30,IST,30,285
13660,2009-10-12 15:00:00+01:00,10/12/09,2009,10,12,15,0,IST,31,285
13661,2009-10-12 15:30:00+01:00,10/12/09,2009,10,12,15,30,IST,32,285
13662,2009-10-12 16:00:00+01:00,10/12/09,2009,10,12,16,0,IST,33,285
13663,2009-10-12 16:30:00+01:00,10/12/09,2009,10,12,16,30,IST,34,285
13664,2009-10-12 17:00:00+01:00,10/12/09,2009,10,12,17,0,IST,35,285
13665,2009-10-12 17:30:00+01:00,10/12/09,2009,10,12,17,30,IST,36,285
13666,2009-10-12 18:00:00+01:00,10/12/09,2009,10,12,18,0,IST,37,285
13667,2009-10-12 18:30:00+01:00,10/12/09,2009,10,12,18,30,IST,38,285
13668,2009-10-12 19:00:00+01:00,10/12/09,2009,10,12,19,0,IST,39,285
13669,2009-10-12 19:30:00+01:00,10/12/09,2009,10,12,19,30,IST,40,285
13670,2009-10-12 20:00:00+01:00,10/12/09,2009,10,12,20,0,IST,41,285
13671,2009-10-12 20:30:00+01:00,10/12/09,2009,10,12,20,30,IST,42,285
13672,2009-10-12 21:00:00+01:00,10/12/09,2009,10,12,21,0,IST,43,285
13673,2009-10-12 21:30:00+01:00,10/12/09,2009,10,12,21,30,IST,44,285
13674,2009-10-12 22:00:00+01:00,10/12/09,2009,10,12,22,0,IST,45,285
13675,2009-10-12 22:30:00+01:00,10/12/09,2009,10,12,22,30,IST,46,285
13676,2009-10-12 23:00:00+01:00,10/12/09,2009,10,12,23,0,IST,47,285
13677,2009-10-12 23:30:00+01:00,10/12/09,2009,10,12,23,30,IST,48,285
13678,2009-10-13 00:00:00+01:00,10/13/09,2009,10,13,0,0,IST,1,286
13679,2009-10-13 00:30:00+01:00,10/13/09,2009,10,13,0,30,IST,2,286
13680,2009-10-13 01:00:00+01:00,10/13/09,2009,10,13,1,0,IST,3,286
13681,2009-10-13 01:30:00+01:00,10/13/09,2009,10,13,1,30,IST,4,286
13682,2009-10-13 02:00:00+01:00,10/13/09,2009,10,13,2,0,IST,5,286
13683,2009-10-13 02:30:00+01:00,10/13/09,2009,10,13,2,30,IST,6,286
13684,2009-10-13 03:00:00+01:00,10/13/09,2009,10,13,3,0,IST,7,286
13685,2009-10-13 03:30:00+01:00,10/13/09,2009,10,13,3,30,IST,8,286
13686,2009-10-13 04:00:00+01:00,10/13/09,2009,10,13,4,0,IST,9,286
13687,2009-10-13 04:30:00+01:00,10/13/09,2009,10,13,4,30,IST,10,286
13688,2009-10-13 05:00:00+01:00,10/13/09,2009,10,13,5,0,IST,11,286
13689,2009-10-13 05:30:00+01:00,10/13/09,2009,10,13,5,30,IST,12,286
13690,2009-10-13 06:00:00+01:00,10/13/09,2009,10,13,6,0,IST,13,286
13691,2009-10-13 06:30:00+01:00,10/13/09,2009,10,13,6,30,IST,14,286
13692,2009-10-13 07:00:00+01:00,10/13/09,2009,10,13,7,0,IST,15,286
13693,2009-10-13 07:30:00+01:00,10/13/09,2009,10,13,7,30,IST,16,286
13694,2009-10-13 08:00:00+01:00,10/13/09,2009,10,13,8,0,IST,17,286
13695,2009-10-13 08:30:00+01:00,10/13/09,2009,10,13,8,30,IST,18,286
13696,2009-10-13 09:00:00+01:00,10/13/09,2009,10,13,9,0,IST,19,286
13697,2009-10-13 09:30:00+01:00,10/13/09,2009,10,13,9,30,IST,20,286
13698,2009-10-13 10:00:00+01:00,10/13/09,2009,10,13,10,0,IST,21,286
13699,2009-10-13 10:30:00+01:00,10/13/09,2009,10,13,10,30,IST,22,286
13700,2009-10-13 11:00:00+01:00,10/13/09,2009,10,13,11,0,IST,23,286
13701,2009-10-13 11:30:00+01:00,10/13/09,2009,10,13,11,30,IST,24,286
13702,2009-10-13 12:00:00+01:00,10/13/09,2009,10,13,12,0,IST,25,286
13703,2009-10-13 12:30:00+01:00,10/13/09,2009,10,13,12,30,IST,26,286
13704,2009-10-13 13:00:00+01:00,10/13/09,2009,10,13,13,0,IST,27,286
13705,2009-10-13 13:30:00+01:00,10/13/09,2009,10,13,13,30,IST,28,286
13706,2009-10-13 14:00:00+01:00,10/13/09,2009,10,13,14,0,IST,29,286
13707,2009-10-13 14:30:00+01:00,10/13/09,2009,10,13,14,30,IST,30,286
13708,2009-10-13 15:00:00+01:00,10/13/09,2009,10,13,15,0,IST,31,286
13709,2009-10-13 15:30:00+01:00,10/13/09,2009,10,13,15,30,IST,32,286
13710,2009-10-13 16:00:00+01:00,10/13/09,2009,10,13,16,0,IST,33,286
13711,2009-10-13 16:30:00+01:00,10/13/09,2009,10,13,16,30,IST,34,286
13712,2009-10-13 17:00:00+01:00,10/13/09,2009,10,13,17,0,IST,35,286
13713,2009-10-13 17:30:00+01:00,10/13/09,2009,10,13,17,30,IST,36,286
13714,2009-10-13 18:00:00+01:00,10/13/09,2009,10,13,18,0,IST,37,286
13715,2009-10-13 18:30:00+01:00,10/13/09,2009,10,13,18,30,IST,38,286
13716,2009-10-13 19:00:00+01:00,10/13/09,2009,10,13,19,0,IST,39,286
13717,2009-10-13 19:30:00+01:00,10/13/09,2009,10,13,19,30,IST,40,286
13718,2009-10-13 20:00:00+01:00,10/13/09,2009,10,13,20,0,IST,41,286
13719,2009-10-13 20:30:00+01:00,10/13/09,2009,10,13,20,30,IST,42,286
13720,2009-10-13 21:00:00+01:00,10/13/09,2009,10,13,21,0,IST,43,286
13721,2009-10-13 21:30:00+01:00,10/13/09,2009,10,13,21,30,IST,44,286
13722,2009-10-13 22:00:00+01:00,10/13/09,2009,10,13,22,0,IST,45,286
13723,2009-10-13 22:30:00+01:00,10/13/09,2009,10,13,22,30,IST,46,286
13724,2009-10-13 23:00:00+01:00,10/13/09,2009,10,13,23,0,IST,47,286
13725,2009-10-13 23:30:00+01:00,10/13/09,2009,10,13,23,30,IST,48,286
13726,2009-10-14 00:00:00+01:00,10/14/09,2009,10,14,0,0,IST,1,287
13727,2009-10-14 00:30:00+01:00,10/14/09,2009,10,14,0,30,IST,2,287
13728,2009-10-14 01:00:00+01:00,10/14/09,2009,10,14,1,0,IST,3,287
13729,2009-10-14 01:30:00+01:00,10/14/09,2009,10,14,1,30,IST,4,287
13730,2009-10-14 02:00:00+01:00,10/14/09,2009,10,14,2,0,IST,5,287
13731,2009-10-14 02:30:00+01:00,10/14/09,2009,10,14,2,30,IST,6,287
13732,2009-10-14 03:00:00+01:00,10/14/09,2009,10,14,3,0,IST,7,287
13733,2009-10-14 03:30:00+01:00,10/14/09,2009,10,14,3,30,IST,8,287
13734,2009-10-14 04:00:00+01:00,10/14/09,2009,10,14,4,0,IST,9,287
13735,2009-10-14 04:30:00+01:00,10/14/09,2009,10,14,4,30,IST,10,287
13736,2009-10-14 05:00:00+01:00,10/14/09,2009,10,14,5,0,IST,11,287
13737,2009-10-14 05:30:00+01:00,10/14/09,2009,10,14,5,30,IST,12,287
13738,2009-10-14 06:00:00+01:00,10/14/09,2009,10,14,6,0,IST,13,287
13739,2009-10-14 06:30:00+01:00,10/14/09,2009,10,14,6,30,IST,14,287
13740,2009-10-14 07:00:00+01:00,10/14/09,2009,10,14,7,0,IST,15,287
13741,2009-10-14 07:30:00+01:00,10/14/09,2009,10,14,7,30,IST,16,287
13742,2009-10-14 08:00:00+01:00,10/14/09,2009,10,14,8,0,IST,17,287
13743,2009-10-14 08:30:00+01:00,10/14/09,2009,10,14,8,30,IST,18,287
13744,2009-10-14 09:00:00+01:00,10/14/09,2009,10,14,9,0,IST,19,287
13745,2009-10-14 09:30:00+01:00,10/14/09,2009,10,14,9,30,IST,20,287
13746,2009-10-14 10:00:00+01:00,10/14/09,2009,10,14,10,0,IST,21,287
13747,2009-10-14 10:30:00+01:00,10/14/09,2009,10,14,10,30,IST,22,287
13748,2009-10-14 11:00:00+01:00,10/14/09,2009,10,14,11,0,IST,23,287
13749,2009-10-14 11:30:00+01:00,10/14/09,2009,10,14,11,30,IST,24,287
13750,2009-10-14 12:00:00+01:00,10/14/09,2009,10,14,12,0,IST,25,287
13751,2009-10-14 12:30:00+01:00,10/14/09,2009,10,14,12,30,IST,26,287
13752,2009-10-14 13:00:00+01:00,10/14/09,2009,10,14,13,0,IST,27,287
13753,2009-10-14 13:30:00+01:00,10/14/09,2009,10,14,13,30,IST,28,287
13754,2009-10-14 14:00:00+01:00,10/14/09,2009,10,14,14,0,IST,29,287
13755,2009-10-14 14:30:00+01:00,10/14/09,2009,10,14,14,30,IST,30,287
13756,2009-10-14 15:00:00+01:00,10/14/09,2009,10,14,15,0,IST,31,287
13757,2009-10-14 15:30:00+01:00,10/14/09,2009,10,14,15,30,IST,32,287
13758,2009-10-14 16:00:00+01:00,10/14/09,2009,10,14,16,0,IST,33,287
13759,2009-10-14 16:30:00+01:00,10/14/09,2009,10,14,16,30,IST,34,287
13760,2009-10-14 17:00:00+01:00,10/14/09,2009,10,14,17,0,IST,35,287
13761,2009-10-14 17:30:00+01:00,10/14/09,2009,10,14,17,30,IST,36,287
13762,2009-10-14 18:00:00+01:00,10/14/09,2009,10,14,18,0,IST,37,287
13763,2009-10-14 18:30:00+01:00,10/14/09,2009,10,14,18,30,IST,38,287
13764,2009-10-14 19:00:00+01:00,10/14/09,2009,10,14,19,0,IST,39,287
13765,2009-10-14 19:30:00+01:00,10/14/09,2009,10,14,19,30,IST,40,287
13766,2009-10-14 20:00:00+01:00,10/14/09,2009,10,14,20,0,IST,41,287
13767,2009-10-14 20:30:00+01:00,10/14/09,2009,10,14,20,30,IST,42,287
13768,2009-10-14 21:00:00+01:00,10/14/09,2009,10,14,21,0,IST,43,287
13769,2009-10-14 21:30:00+01:00,10/14/09,2009,10,14,21,30,IST,44,287
13770,2009-10-14 22:00:00+01:00,10/14/09,2009,10,14,22,0,IST,45,287
13771,2009-10-14 22:30:00+01:00,10/14/09,2009,10,14,22,30,IST,46,287
13772,2009-10-14 23:00:00+01:00,10/14/09,2009,10,14,23,0,IST,47,287
13773,2009-10-14 23:30:00+01:00,10/14/09,2009,10,14,23,30,IST,48,287
13774,2009-10-15 00:00:00+01:00,10/15/09,2009,10,15,0,0,IST,1,288
13775,2009-10-15 00:30:00+01:00,10/15/09,2009,10,15,0,30,IST,2,288
13776,2009-10-15 01:00:00+01:00,10/15/09,2009,10,15,1,0,IST,3,288
13777,2009-10-15 01:30:00+01:00,10/15/09,2009,10,15,1,30,IST,4,288
13778,2009-10-15 02:00:00+01:00,10/15/09,2009,10,15,2,0,IST,5,288
13779,2009-10-15 02:30:00+01:00,10/15/09,2009,10,15,2,30,IST,6,288
13780,2009-10-15 03:00:00+01:00,10/15/09,2009,10,15,3,0,IST,7,288
13781,2009-10-15 03:30:00+01:00,10/15/09,2009,10,15,3,30,IST,8,288
13782,2009-10-15 04:00:00+01:00,10/15/09,2009,10,15,4,0,IST,9,288
13783,2009-10-15 04:30:00+01:00,10/15/09,2009,10,15,4,30,IST,10,288
13784,2009-10-15 05:00:00+01:00,10/15/09,2009,10,15,5,0,IST,11,288
13785,2009-10-15 05:30:00+01:00,10/15/09,2009,10,15,5,30,IST,12,288
13786,2009-10-15 06:00:00+01:00,10/15/09,2009,10,15,6,0,IST,13,288
13787,2009-10-15 06:30:00+01:00,10/15/09,2009,10,15,6,30,IST,14,288
13788,2009-10-15 07:00:00+01:00,10/15/09,2009,10,15,7,0,IST,15,288
13789,2009-10-15 07:30:00+01:00,10/15/09,2009,10,15,7,30,IST,16,288
13790,2009-10-15 08:00:00+01:00,10/15/09,2009,10,15,8,0,IST,17,288
13791,2009-10-15 08:30:00+01:00,10/15/09,2009,10,15,8,30,IST,18,288
13792,2009-10-15 09:00:00+01:00,10/15/09,2009,10,15,9,0,IST,19,288
13793,2009-10-15 09:30:00+01:00,10/15/09,2009,10,15,9,30,IST,20,288
13794,2009-10-15 10:00:00+01:00,10/15/09,2009,10,15,10,0,IST,21,288
13795,2009-10-15 10:30:00+01:00,10/15/09,2009,10,15,10,30,IST,22,288
13796,2009-10-15 11:00:00+01:00,10/15/09,2009,10,15,11,0,IST,23,288
13797,2009-10-15 11:30:00+01:00,10/15/09,2009,10,15,11,30,IST,24,288
13798,2009-10-15 12:00:00+01:00,10/15/09,2009,10,15,12,0,IST,25,288
13799,2009-10-15 12:30:00+01:00,10/15/09,2009,10,15,12,30,IST,26,288
13800,2009-10-15 13:00:00+01:00,10/15/09,2009,10,15,13,0,IST,27,288
13801,2009-10-15 13:30:00+01:00,10/15/09,2009,10,15,13,30,IST,28,288
13802,2009-10-15 14:00:00+01:00,10/15/09,2009,10,15,14,0,IST,29,288
13803,2009-10-15 14:30:00+01:00,10/15/09,2009,10,15,14,30,IST,30,288
13804,2009-10-15 15:00:00+01:00,10/15/09,2009,10,15,15,0,IST,31,288
13805,2009-10-15 15:30:00+01:00,10/15/09,2009,10,15,15,30,IST,32,288
13806,2009-10-15 16:00:00+01:00,10/15/09,2009,10,15,16,0,IST,33,288
13807,2009-10-15 16:30:00+01:00,10/15/09,2009,10,15,16,30,IST,34,288
13808,2009-10-15 17:00:00+01:00,10/15/09,2009,10,15,17,0,IST,35,288
13809,2009-10-15 17:30:00+01:00,10/15/09,2009,10,15,17,30,IST,36,288
13810,2009-10-15 18:00:00+01:00,10/15/09,2009,10,15,18,0,IST,37,288
13811,2009-10-15 18:30:00+01:00,10/15/09,2009,10,15,18,30,IST,38,288
13812,2009-10-15 19:00:00+01:00,10/15/09,2009,10,15,19,0,IST,39,288
13813,2009-10-15 19:30:00+01:00,10/15/09,2009,10,15,19,30,IST,40,288
13814,2009-10-15 20:00:00+01:00,10/15/09,2009,10,15,20,0,IST,41,288
13815,2009-10-15 20:30:00+01:00,10/15/09,2009,10,15,20,30,IST,42,288
13816,2009-10-15 21:00:00+01:00,10/15/09,2009,10,15,21,0,IST,43,288
13817,2009-10-15 21:30:00+01:00,10/15/09,2009,10,15,21,30,IST,44,288
13818,2009-10-15 22:00:00+01:00,10/15/09,2009,10,15,22,0,IST,45,288
13819,2009-10-15 22:30:00+01:00,10/15/09,2009,10,15,22,30,IST,46,288
13820,2009-10-15 23:00:00+01:00,10/15/09,2009,10,15,23,0,IST,47,288
13821,2009-10-15 23:30:00+01:00,10/15/09,2009,10,15,23,30,IST,48,288
13822,2009-10-16 00:00:00+01:00,10/16/09,2009,10,16,0,0,IST,1,289
13823,2009-10-16 00:30:00+01:00,10/16/09,2009,10,16,0,30,IST,2,289
13824,2009-10-16 01:00:00+01:00,10/16/09,2009,10,16,1,0,IST,3,289
13825,2009-10-16 01:30:00+01:00,10/16/09,2009,10,16,1,30,IST,4,289
13826,2009-10-16 02:00:00+01:00,10/16/09,2009,10,16,2,0,IST,5,289
13827,2009-10-16 02:30:00+01:00,10/16/09,2009,10,16,2,30,IST,6,289
13828,2009-10-16 03:00:00+01:00,10/16/09,2009,10,16,3,0,IST,7,289
13829,2009-10-16 03:30:00+01:00,10/16/09,2009,10,16,3,30,IST,8,289
13830,2009-10-16 04:00:00+01:00,10/16/09,2009,10,16,4,0,IST,9,289
13831,2009-10-16 04:30:00+01:00,10/16/09,2009,10,16,4,30,IST,10,289
13832,2009-10-16 05:00:00+01:00,10/16/09,2009,10,16,5,0,IST,11,289
13833,2009-10-16 05:30:00+01:00,10/16/09,2009,10,16,5,30,IST,12,289
13834,2009-10-16 06:00:00+01:00,10/16/09,2009,10,16,6,0,IST,13,289
13835,2009-10-16 06:30:00+01:00,10/16/09,2009,10,16,6,30,IST,14,289
13836,2009-10-16 07:00:00+01:00,10/16/09,2009,10,16,7,0,IST,15,289
13837,2009-10-16 07:30:00+01:00,10/16/09,2009,10,16,7,30,IST,16,289
13838,2009-10-16 08:00:00+01:00,10/16/09,2009,10,16,8,0,IST,17,289
13839,2009-10-16 08:30:00+01:00,10/16/09,2009,10,16,8,30,IST,18,289
13840,2009-10-16 09:00:00+01:00,10/16/09,2009,10,16,9,0,IST,19,289
13841,2009-10-16 09:30:00+01:00,10/16/09,2009,10,16,9,30,IST,20,289
13842,2009-10-16 10:00:00+01:00,10/16/09,2009,10,16,10,0,IST,21,289
13843,2009-10-16 10:30:00+01:00,10/16/09,2009,10,16,10,30,IST,22,289
13844,2009-10-16 11:00:00+01:00,10/16/09,2009,10,16,11,0,IST,23,289
13845,2009-10-16 11:30:00+01:00,10/16/09,2009,10,16,11,30,IST,24,289
13846,2009-10-16 12:00:00+01:00,10/16/09,2009,10,16,12,0,IST,25,289
13847,2009-10-16 12:30:00+01:00,10/16/09,2009,10,16,12,30,IST,26,289
13848,2009-10-16 13:00:00+01:00,10/16/09,2009,10,16,13,0,IST,27,289
13849,2009-10-16 13:30:00+01:00,10/16/09,2009,10,16,13,30,IST,28,289
13850,2009-10-16 14:00:00+01:00,10/16/09,2009,10,16,14,0,IST,29,289
13851,2009-10-16 14:30:00+01:00,10/16/09,2009,10,16,14,30,IST,30,289
13852,2009-10-16 15:00:00+01:00,10/16/09,2009,10,16,15,0,IST,31,289
13853,2009-10-16 15:30:00+01:00,10/16/09,2009,10,16,15,30,IST,32,289
13854,2009-10-16 16:00:00+01:00,10/16/09,2009,10,16,16,0,IST,33,289
13855,2009-10-16 16:30:00+01:00,10/16/09,2009,10,16,16,30,IST,34,289
13856,2009-10-16 17:00:00+01:00,10/16/09,2009,10,16,17,0,IST,35,289
13857,2009-10-16 17:30:00+01:00,10/16/09,2009,10,16,17,30,IST,36,289
13858,2009-10-16 18:00:00+01:00,10/16/09,2009,10,16,18,0,IST,37,289
13859,2009-10-16 18:30:00+01:00,10/16/09,2009,10,16,18,30,IST,38,289
13860,2009-10-16 19:00:00+01:00,10/16/09,2009,10,16,19,0,IST,39,289
13861,2009-10-16 19:30:00+01:00,10/16/09,2009,10,16,19,30,IST,40,289
13862,2009-10-16 20:00:00+01:00,10/16/09,2009,10,16,20,0,IST,41,289
13863,2009-10-16 20:30:00+01:00,10/16/09,2009,10,16,20,30,IST,42,289
13864,2009-10-16 21:00:00+01:00,10/16/09,2009,10,16,21,0,IST,43,289
13865,2009-10-16 21:30:00+01:00,10/16/09,2009,10,16,21,30,IST,44,289
